,gbifID,format,identifier,references
6,858407625,image/jpeg,https://app.coeli.cat/coeli/ICUB-NAT/HeritageObject/N891730/portraitMedia,
7,891090600,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/152309/original.jpg,http://www.flickr.com/photos/44096805@N07/7187220835
53,1039531990,image/jpeg,"https://images.collections.yale.edu/iiif/2/ypm:cfbb72ac-4b05-4a45-8653-04e636e62402/full/!1920,1920/0/default.jpg",
54,1039531990,image/jpeg,"https://images.collections.yale.edu/iiif/2/ypm:47a53185-3506-4c2a-b7e0-e3ccbbcd128d/full/!1920,1920/0/default.jpg",
55,1039531990,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:8ef7276c-384e-49f2-a705-32471ab65ea8/full/full/0/default.jpg,
56,1039531990,image/jpeg,"https://images.collections.yale.edu/iiif/2/ypm:0aa663de-1ada-46f1-a3a9-8cd7e84e32f3/full/!1920,1920/0/default.jpg",
57,1039673500,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:30c2ab2c-da61-4e01-92df-4d0938f79c31/full/full/0/default.jpg,
58,1039673500,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:24353f0e-3ec5-4fec-bb92-032e00247c6e/full/full/0/default.jpg,
59,1039673500,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:e6d42a7b-6547-4366-b875-a6422ac70847/full/full/0/default.jpg,
60,1039673500,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:b0b3a479-8d5c-43d7-9bf8-8edb34a67fa2/full/full/0/default.jpg,
61,1039673500,image/jpeg,https://images.collections.yale.edu/iiif/2/ypm:08122fdd-373f-4cce-8a65-f04bf56555fc/full/full/0/default.jpg,
62,1042815450,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1332408/original.jpg,https://www.inaturalist.org/photos/1332408
63,1042818660,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1342825/original.jpg,https://www.inaturalist.org/photos/1342825
70,1065608780,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1545287/original.jpg,https://www.inaturalist.org/photos/1545287
71,1088945565,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1716028/original.jpg,https://www.inaturalist.org/photos/1716028
72,1088969210,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1802725/original.JPG,https://www.inaturalist.org/photos/1802725
77,1212000265,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2658367/original.jpg,https://www.inaturalist.org/photos/2658367
78,1212971405,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/f7312ae1-756f-4734-afa0-07068b7a09dd_image.jpg,https://www.artportalen.se/Image/1488291
79,1212971405,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/1a5c8909-a9f6-4cc9-be2d-68e015779f08_image.jpg,https://www.artportalen.se/Image/1488292
80,1212979090,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/f88ddeb9-b6ba-41ae-a8f7-d6d343943cef_image.jpg,https://www.artportalen.se/Image/1488835
81,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714704/original.jpg,https://www.inaturalist.org/photos/2714704
82,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714702/original.jpg,https://www.inaturalist.org/photos/2714702
83,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714699/original.jpg,https://www.inaturalist.org/photos/2714699
84,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714703/original.jpg,https://www.inaturalist.org/photos/2714703
85,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714700/original.jpg,https://www.inaturalist.org/photos/2714700
86,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714701/original.jpg,https://www.inaturalist.org/photos/2714701
87,1227735885,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2714705/original.jpg,https://www.inaturalist.org/photos/2714705
88,1227736025,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2715076/original.jpg,https://www.inaturalist.org/photos/2715076
89,1227736025,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2715075/original.jpg,https://www.inaturalist.org/photos/2715075
90,1227737270,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2720505/original.jpg,https://www.inaturalist.org/photos/2720505
91,1227737270,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2720506/original.jpg,https://www.inaturalist.org/photos/2720506
92,1227743510,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2744128/original.jpg,https://www.inaturalist.org/photos/2744128
93,1227745895,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2752946/original.jpg,https://www.inaturalist.org/photos/2752946
94,1227749785,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2767432/original.JPG,https://www.inaturalist.org/photos/2767432
95,1229609990,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2861129/original.JPG,https://www.inaturalist.org/photos/2861129
96,1262367120,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/1932927/original.jpg,https://www.inaturalist.org/photos/1932927
98,1273846800,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4033941/original.JPG,https://www.inaturalist.org/photos/4033941
99,1291090920,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4115680/original.jpg,https://www.inaturalist.org/photos/4115680
100,1291157800,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4405429/original.jpeg,https://www.inaturalist.org/photos/4405429
101,1291362610,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
102,1291369605,image/jpeg,https://data.nhm.ac.uk/media/3ee3ed3f-4851-42bb-bd75-1cdf55b8e927,
103,1291370215,image/jpeg,https://data.nhm.ac.uk/media/3ee3ed3f-4851-42bb-bd75-1cdf55b8e927,
104,1291384985,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
105,1291392680,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
106,1291396430,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
107,1291399320,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
108,1291401245,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
109,1291401715,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
110,1291403145,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
111,1291403925,image/jpeg,https://data.nhm.ac.uk/media/3ee3ed3f-4851-42bb-bd75-1cdf55b8e927,
112,1291404735,image/jpeg,https://data.nhm.ac.uk/media/3ee3ed3f-4851-42bb-bd75-1cdf55b8e927,
113,1291408020,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
114,1291409090,image/jpeg,https://data.nhm.ac.uk/media/81bfadaf-e14a-4f1e-b075-805905687643,
115,1291429600,image/jpeg,https://data.nhm.ac.uk/media/9f4484ac-9e3d-425b-93e4-e47c6cc87027,
116,1291452105,image/jpeg,https://data.nhm.ac.uk/media/647606f3-91f8-4636-a2fd-7fb45ca60abe,
117,1291500475,image/jpeg,https://data.nhm.ac.uk/media/c14277cb-2428-48b0-8df1-9d179adc6194,
118,1306573585,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/2610159/original.jpg,https://www.inaturalist.org/photos/2610159
119,1317781700,image/jpeg,http://n2t.net/ark:/65665/m32a8f3898-4ad1-442c-9a1c-ee2aedad3d09,
120,1318025705,image/jpeg,http://n2t.net/ark:/65665/m3a32bed73-98ff-4ae0-a891-a8e4ea415704,
121,1318855560,image/jpeg,http://n2t.net/ark:/65665/m312d54d20-76a5-4896-944b-648994668b89,
122,1319020035,image/jpeg,http://n2t.net/ark:/65665/m3aab794a1-5822-4d92-ad2e-0dddfaf8deb8,
123,1319127550,image/jpeg,http://n2t.net/ark:/65665/m385fb700b-6e25-4d06-b310-b395b1a24b75,
124,1319193990,image/jpeg,http://n2t.net/ark:/65665/m350b7855b-278f-4707-a69e-887ca4a48500,
125,1319243675,image/jpeg,http://n2t.net/ark:/65665/m350b7855b-278f-4707-a69e-887ca4a48500,
126,1319456090,image/jpeg,http://n2t.net/ark:/65665/m3cb1b4be0-ffb1-4df5-aa8b-af983209a5fa,
127,1319693135,image/jpeg,http://n2t.net/ark:/65665/m323fb7809-24fe-4247-b0a0-d54d499ba8ef,
128,1320275820,image/jpeg,http://n2t.net/ark:/65665/m3c57daa56-c544-401b-a47e-71971638a903,
129,1320357030,image/jpeg,http://n2t.net/ark:/65665/m32a8f3898-4ad1-442c-9a1c-ee2aedad3d09,
130,1320412800,image/jpeg,http://n2t.net/ark:/65665/m34d027668-c831-4051-a9a7-43485a1a3430,
131,1320827480,image/jpeg,http://n2t.net/ark:/65665/m312d54d20-76a5-4896-944b-648994668b89,
132,1320836105,image/jpeg,http://n2t.net/ark:/65665/m3f6d61307-de24-4127-aaab-2435c28dd5bb,
133,1321019990,image/jpeg,http://n2t.net/ark:/65665/m30413fc5f-f2b0-4396-8b3e-84995e98810b,
134,1321171735,image/jpeg,http://n2t.net/ark:/65665/m3a09aac29-8fdb-4b2f-88b8-a4dad557416e,
135,1321177365,image/jpeg,http://n2t.net/ark:/65665/m3102c09da-e985-4061-98f8-a08abd94c494,
136,1322121960,image/jpeg,http://n2t.net/ark:/65665/m3ceefe1fd-3c57-4812-9153-e750cf26d9e5,
137,1322170145,image/jpeg,http://n2t.net/ark:/65665/m3072ef682-8674-4bbf-afb8-11184c1a73ad,
138,1322428210,image/jpeg,http://n2t.net/ark:/65665/m3509a1472-d8fc-4253-ba3c-e981dde5ea82,
139,1322496295,image/jpeg,http://n2t.net/ark:/65665/m3e926da3f-3a6a-4c13-9cf9-09d614d17a7f,
140,1322834675,image/jpeg,http://n2t.net/ark:/65665/m312d54d20-76a5-4896-944b-648994668b89,
141,1323005995,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/4993924/original.jpg,https://www.inaturalist.org/photos/4993924
174,1427946475,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/464495.jpg,https://www.artportalen.se/Image/1229120
175,1428189160,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/127c445f-4fc7-4175-87e5-d7adc190b55b_image.jpg,https://www.artportalen.se/Image/1493756
176,1428189160,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/cb249f6d-fd51-48e3-8f7e-8c461885703c_image.jpg,https://www.artportalen.se/Image/1493757
177,1428190390,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/12/09bcf922-6a71-4d4c-9c76-6afe60c9a694_image.jpg,https://www.artportalen.se/Image/1493883
178,1428341895,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/96999d44-5c94-4752-ba36-cf8f11892575_image.jpg,https://www.artportalen.se/Image/1497517
179,1428385080,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/e075ad7f-5617-4415-b57a-b728da8926bf_image.jpg,https://www.artportalen.se/Image/1498466
180,1428425060,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/95185429-57a7-42d5-9528-af45e1c887a4_image.jpg,https://www.artportalen.se/Image/1499494
181,1428435545,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/82693a0f-edc7-47a1-9dee-fd65979ae339_image.jpg,https://www.artportalen.se/Image/1499850
182,1428460090,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/d5c332a5-1b65-4aeb-8c92-34b80c861c07_image.jpg,https://www.artportalen.se/Image/1500658
183,1428503110,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/1/ead4614b-7e5c-4601-b140-879921ac5aee_image.jpg,https://www.artportalen.se/Image/1501482
184,1428838340,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/b3790d82-3126-4923-970d-405d0615009a_image.jpg,https://www.artportalen.se/Image/1511129
185,1428853255,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/ff1808d7-4ac5-4506-9965-164882725996_image.jpg,https://www.artportalen.se/Image/1511956
186,1428855335,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/ebf8b49f-f64a-4bae-a6b7-4a102960dd3f_image.jpg,https://www.artportalen.se/Image/1512077
187,1428890300,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/2320c3bc-ca11-4267-bfc9-66977f62c4ac_image.jpg,https://www.artportalen.se/Image/1513800
188,1428890300,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/3e8767e9-efb2-4e59-9161-d7acfa72ff9b_image.jpg,https://www.artportalen.se/Image/1513799
189,1428892785,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/54ad187c-d504-4b0f-9214-f4e643eeb27f_image.jpg,https://www.artportalen.se/Image/1513871
190,1428908570,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/2949d4ba-2292-41e7-b27b-8ba4ad03f531_image.jpg,https://www.artportalen.se/Image/1514461
191,1428930715,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/ab76f2c0-00c0-4b93-9d8b-68e33744a300_image.jpg,https://www.artportalen.se/Image/1515069
192,1428937895,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/485e2d7f-c5dc-41b7-a052-e45327df00c2_image.jpg,https://www.artportalen.se/Image/1515320
193,1428937895,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/d04c8ee1-3221-4f2e-9584-8f047ad1bd74_image.jpg,https://www.artportalen.se/Image/1515319
194,1428952450,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/9c1beb49-1492-4117-9b6a-2870bd13223a_image.jpg,https://www.artportalen.se/Image/1515649
195,1428952450,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/1ea64d46-adba-499e-800d-1ad9d81d779e_image.jpg,https://www.artportalen.se/Image/1515650
196,1428959220,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/2/af14e3e6-abc1-4603-bcb1-22213ba907f0_image.jpg,https://www.artportalen.se/Image/1515897
197,1429205810,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/3/c291b857-859e-49ea-82a6-f483c4439916_image.jpg,https://www.artportalen.se/Image/1520003
198,1429205810,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/3/0f5895f6-0ab3-4584-b3c1-8a96d73f8c64_image.jpg,https://www.artportalen.se/Image/1520001
199,1429205810,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/3/d8b1a045-7b74-447a-a50a-c3744bbae552_image.jpg,https://www.artportalen.se/Image/1520002
200,1429587365,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/3/c16447d8-1af2-4af3-ad04-20ae82473e13_image.jpg,https://www.artportalen.se/Image/1526431
201,1429947345,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/d11cddcc-a8c8-4c2f-86e7-5ef8923ae621_image.jpg,https://www.artportalen.se/Image/1532615
202,1430026760,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/9ff9190a-0755-4fe7-88ea-cecefb595c1d_image.jpg,https://www.artportalen.se/Image/1533884
203,1430454530,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/4/bd867ec2-21d4-4e0f-9cf5-01724fbae7d8_image.jpg,https://www.artportalen.se/Image/1540448
204,1432914200,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/7492437a-a1d3-4c48-b806-390af4b414cc_image.jpg,https://www.artportalen.se/Image/1665294
205,1432914200,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/a3687cbc-1c14-4e85-a155-09619d5a334f_image.jpg,https://www.artportalen.se/Image/1665293
206,1432914515,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/bff473d0-9d7e-4aeb-8207-0cb6fe49167f_image.jpg,https://www.artportalen.se/Image/1665345
207,1432975545,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/9ad6951c-ce5f-4f71-8762-e225433d49af_image.jpg,https://www.artportalen.se/Image/1669056
208,1433048760,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/84154698-3c0d-48df-b105-b78373281343_image.jpg,https://www.artportalen.se/Image/1673475
209,1433064495,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/cb2db3d2-1abf-4c97-8a5f-e56f0b86a73e_image.jpg,https://www.artportalen.se/Image/1674424
210,1433064495,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/47e1907e-5a96-45e7-9020-6930e5114467_image.jpg,https://www.artportalen.se/Image/1674423
211,1433138595,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/7206b252-ba0e-4004-95fd-2e321b7ea112_image.jpg,https://www.artportalen.se/Image/1678529
212,1433138595,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/8b8faa7f-e0e8-4f49-abb7-f7c8681c5375_image.jpg,https://www.artportalen.se/Image/1678528
213,1433146890,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/50dede5e-e8b0-41ae-91fd-b6e69fe552a7_image.jpg,https://www.artportalen.se/Image/1679096
214,1433146890,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/10/00feb447-2f2c-424e-be04-bb1941328c2d_image.jpg,https://www.artportalen.se/Image/1679099
215,1433212360,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/5fd3fda4-51b2-45e2-ac8d-83597fd5f894_image.jpg,https://www.artportalen.se/Image/1682460
216,1433222280,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/f294bc13-86ab-4309-86c9-01b529f23457_image.jpg,https://www.artportalen.se/Image/1682860
217,1433239500,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/bec4f6c7-148b-4b07-a786-d72a279e34ef_image.jpg,https://www.artportalen.se/Image/1683605
218,1433274335,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/fd161be7-756f-4538-93cd-b8dad86bfddd_image.jpg,https://www.artportalen.se/Image/1685286
219,1433295355,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/2451f5d4-c656-4e20-8ac8-3cb6e6aaf41d_image.jpg,https://www.artportalen.se/Image/1686547
220,1433330425,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/11/6b2392c7-4417-4844-abc2-faa8bb3889d8_image.jpg,https://www.artportalen.se/Image/1688577
221,1433447380,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/b44146d3-726f-460f-91f8-94cd10b0dc2b_image.jpg,https://www.artportalen.se/Image/1693163
222,1433456160,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/52753a06-d515-45de-8b83-89560326ca27_image.jpg,https://www.artportalen.se/Image/1693468
223,1433585315,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/00d6aee9-5e0d-4cd3-961a-9c858d23286b_image.jpg,https://www.artportalen.se/Image/1696711
224,1433613455,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/bb9996b4-f2c2-4112-a636-b4de6f754780_image.jpg,https://www.artportalen.se/Image/1697626
225,1433619250,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/e7c28039-c6bb-45f7-ae92-651168980be9_image.jpg,https://www.artportalen.se/Image/1697776
226,1433722055,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/5cae8d6c-6ccd-42fc-8a6b-db72414197a3_image.jpg,https://www.artportalen.se/Image/1701438
227,1433722055,image/jpeg,https://www.artportalen.se/MediaLibrary/2016/12/439c1a19-5580-47b1-9f22-bcb336575d3b_image.jpg,https://www.artportalen.se/Image/1701436
228,1433737210,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/4daa501f-d73f-46ca-b47b-69d83837e63e_image.jpg,https://www.artportalen.se/Image/1702242
229,1433745090,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/fc7d00da-df01-4cdb-8189-8a4ff24caba0_image.jpg,https://www.artportalen.se/Image/1702389
230,1433779640,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/15e486a8-1685-46f9-a0e7-5b5ae5fee4c0_image.jpg,https://www.artportalen.se/Image/1703377
231,1433785500,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/485feeaf-cf35-4d7b-b002-186255d9bf17_image.jpg,https://www.artportalen.se/Image/1703602
232,1433795550,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/727d791d-6bd1-4af0-bf16-2fbdd46c745e_image.jpg,https://www.artportalen.se/Image/1703885
233,1433795550,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/175f7d91-220f-47c5-9c94-ab20a4b03fda_image.jpg,https://www.artportalen.se/Image/1703884
234,1433913660,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/3df4438b-130e-414e-8e27-9365004088f4_image.jpg,https://www.artportalen.se/Image/1708898
235,1433913660,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/8465d7a2-f810-4723-bb40-615ded803ac1_image.jpg,https://www.artportalen.se/Image/1708899
236,1433913660,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/78af29e2-1041-4e03-af71-e1c58a1bb03c_image.jpg,https://www.artportalen.se/Image/1708896
237,1433923605,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/123ed4b5-3c32-41ec-a66f-78ba407f710e_image.jpg,https://www.artportalen.se/Image/1709533
238,1433950665,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/0a27fb2c-537a-4e81-ab8f-75a42107b0ef_image.jpg,https://www.artportalen.se/Image/1711013
239,1433969590,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/6b5e4de0-cef0-443f-84a3-dec00f5a96d4_image.jpg,https://www.artportalen.se/Image/1711873
240,1433969590,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/0e276207-25a4-4464-8ca2-5f2aa335742b_image.jpg,https://www.artportalen.se/Image/1711872
241,1434047620,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/1/ad5cddff-62b3-4b22-a01f-375e6e9ee34c_image.jpg,https://www.artportalen.se/Image/1713667
242,1434266310,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/29416786-e750-4693-bd3d-576717fb06b6_image.jpg,https://www.artportalen.se/Image/1716323
243,1434285210,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/6e92e653-aeec-40b0-a841-922103785951_image.jpg,https://www.artportalen.se/Image/1716557
244,1436288235,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/68f6e42f-38a1-4f48-924d-52228ccb5f3f_image.jpg,https://www.artportalen.se/Image/1722096
245,1436345400,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/3401112e-79fe-46aa-87b6-a2271b285095_image.jpg,https://www.artportalen.se/Image/1722630
246,1436550620,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/800db8bb-fad0-416e-b3ab-8da78c1c1380_image.jpg,https://www.artportalen.se/Image/1724759
247,1436550620,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/f63fbf12-e890-4fe8-b57b-b7aee098e153_image.jpg,https://www.artportalen.se/Image/1724761
248,1436550620,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/cf89ebc3-aa04-46ae-a227-9a18ad0c7167_image.jpg,https://www.artportalen.se/Image/1724762
249,1438106225,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/74313a6c-c1c7-4b8e-bfd2-6d8998b6b215_image.jpg,https://www.artportalen.se/Image/1725573
250,1438150205,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/2/79021f17-1dec-4da8-96b1-c40389071082_image.jpg,https://www.artportalen.se/Image/1725976
251,1438262545,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/ecb44f60-e827-4ffc-9c48-f8e8d18d8d4c_image.jpg,https://www.artportalen.se/Image/1726953
252,1440768785,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/63455a75-7798-4f10-ac1f-4459bb883376_image.jpg,https://www.artportalen.se/Image/1734303
253,1453198935,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5448471/original.jpeg,https://www.inaturalist.org/photos/5448471
254,1453296860,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5844465/original.jpg,https://www.inaturalist.org/photos/5844465
255,1453338610,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5983772/original.jpeg,https://www.inaturalist.org/photos/5983772
256,1453389195,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6154583/original.jpeg,https://www.inaturalist.org/photos/6154583
257,1453416755,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6252804/original.jpeg,https://www.inaturalist.org/photos/6252804
258,1453456420,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6381275/original.jpeg,https://www.inaturalist.org/photos/6381275
259,1453456420,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6381266/original.jpeg,https://www.inaturalist.org/photos/6381266
260,1453467675,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6423052/original.jpeg,https://www.inaturalist.org/photos/6423052
261,1464695600,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/7/921b2949-f3fc-45eb-a076-601e30771288_image.jpg,https://www.artportalen.se/Image/1415791
262,1465609095,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/5017.jpg,https://www.artportalen.se/Image/769642
263,1465731030,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/5863.jpg,https://www.artportalen.se/Image/770488
264,1465815285,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/6573.jpg,https://www.artportalen.se/Image/771198
265,1465820075,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/6674.jpg,https://www.artportalen.se/Image/771299
266,1465870220,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/7215.jpg,https://www.artportalen.se/Image/771840
267,1465870220,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/7216.jpg,https://www.artportalen.se/Image/771841
268,1465944180,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/8350.jpg,https://www.artportalen.se/Image/772975
269,1465944180,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/8353.jpg,https://www.artportalen.se/Image/772978
270,1465968045,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/8651.jpg,https://www.artportalen.se/Image/773276
271,1467244695,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/18044.jpg,https://www.artportalen.se/Image/782669
272,1467777885,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/22986.jpg,https://www.artportalen.se/Image/787611
273,1467794075,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/23260.jpg,https://www.artportalen.se/Image/787885
274,1468030580,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/26996.jpg,https://www.artportalen.se/Image/791621
275,1468198275,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2011/large/305205.jpg,https://www.artportalen.se/Image/1069830
276,1468332855,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/29506.jpg,https://www.artportalen.se/Image/794131
277,1468598710,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/31997.jpg,https://www.artportalen.se/Image/796622
278,1468904505,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/34311.jpg,https://www.artportalen.se/Image/798936
