,gbifID,format,identifier,references
134,1453206630,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5478067/original.jpg,https://www.inaturalist.org/photos/5478067
135,1453272120,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/5735210/original.jpg,https://www.inaturalist.org/photos/5735210
136,1453414190,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6243935/original.jpeg,https://www.inaturalist.org/photos/6243935
137,1453479160,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6461871/original.jpg,https://www.inaturalist.org/photos/6461871
138,1453480135,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6465857/original.jpeg,https://www.inaturalist.org/photos/6465857
139,1453482695,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6474237/original.jpeg,https://www.inaturalist.org/photos/6474237
140,1453504935,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6557107/original.jpg,https://www.inaturalist.org/photos/6557107
141,1455485535,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/d72ffc3b-c8cf-48a4-a659-c9f1bce9bda6_image.jpg,https://www.artportalen.se/Image/1741251
142,1455506000,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/3/247ce54b-58f5-4fc1-b50c-f39a3fec487e_image.jpg,https://www.artportalen.se/Image/1741999
143,1455532775,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/5/d22c36c0-19be-43e7-a5d3-224eda6fca8f_image.jpg,https://www.artportalen.se/Image/1775487
144,1455578925,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/6727416/original.jpeg,https://www.inaturalist.org/photos/6727416
145,1455795385,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/55d99be4-71de-4409-b865-432167aaa320_image.jpg,https://www.artportalen.se/Image/1746348
146,1455795385,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/00e59435-cf79-49b5-951f-791b8ac569e8_image.jpg,https://www.artportalen.se/Image/1746347
147,1455795385,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/e02881ad-0c12-4eec-8161-affdb633bdf1_image.jpg,https://www.artportalen.se/Image/1746344
148,1455800280,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/22fab603-2798-487b-9930-930e00265b42_image.jpg,https://www.artportalen.se/Image/1746442
149,1455816920,image/jpeg,https://www.artportalen.se/MediaLibrary/2017/4/bc03c436-b794-43d8-a7f6-40c781d26c86_image.jpg,https://www.artportalen.se/Image/1748325
150,1460652870,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/4/535091f0-a3df-42c3-8636-c0c3655018e5_image.jpg,https://www.artportalen.se/Image/1371831
151,1460723095,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/4/e65a0667-538f-4224-91d8-1bbe59aaefac_image.jpg,https://www.artportalen.se/Image/1372511
152,1460799160,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/5/ab1f4595-0273-4c55-aa8a-9423c80f2deb_image.jpg,https://www.artportalen.se/Image/1374829
153,1460906575,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/488867.jpg,https://www.artportalen.se/Image/1253492
154,1460906575,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/488866.jpg,https://www.artportalen.se/Image/1253491
155,1460906575,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/488865.jpg,https://www.artportalen.se/Image/1253490
156,1460919880,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/5/59f3fb96-5e6c-4a09-9ee7-5717ea7d41b1_image.jpg,https://www.artportalen.se/Image/1378499
158,1461134945,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/5/fc27f5d1-dac4-43ba-9825-f5f9f6e4bc85_image.jpg,https://www.artportalen.se/Image/1381959
159,1465582275,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/4849.jpg,https://www.artportalen.se/Image/769474
160,1465735175,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/5903.jpg,https://www.artportalen.se/Image/770528
161,1465938105,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/8089.jpg,https://www.artportalen.se/Image/772714
162,1466049855,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/9360.jpg,https://www.artportalen.se/Image/773985
163,1466075405,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2006/large/9469.jpg,https://www.artportalen.se/Image/774094
164,1468145965,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/27764.jpg,https://www.artportalen.se/Image/792389
165,1468817670,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/33623.jpg,https://www.artportalen.se/Image/798248
166,1469563340,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2007/large/42459.jpg,https://www.artportalen.se/Image/807084
167,1471102730,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/63408.jpg,https://www.artportalen.se/Image/828033
168,1471385855,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/67237.jpg,https://www.artportalen.se/Image/831862
169,1471398585,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/67421.jpg,https://www.artportalen.se/Image/832046
170,1471467215,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/68288.jpg,https://www.artportalen.se/Image/832913
171,1471469925,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/68324.jpg,https://www.artportalen.se/Image/832949
172,1471484635,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/68493.jpg,https://www.artportalen.se/Image/833118
173,1471493225,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/68628.jpg,https://www.artportalen.se/Image/833253
174,1471549870,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/69389.jpg,https://www.artportalen.se/Image/834014
175,1471616440,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/70502.jpg,https://www.artportalen.se/Image/835127
176,1471667140,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/71147.jpg,https://www.artportalen.se/Image/835772
177,1472527380,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/94012.jpg,https://www.artportalen.se/Image/858637
178,1472631395,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/96980.jpg,https://www.artportalen.se/Image/861605
179,1472668010,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/98532.jpg,https://www.artportalen.se/Image/863157
180,1472757250,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/99961.jpg,https://www.artportalen.se/Image/864586
181,1472923300,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2008/large/103451.jpg,https://www.artportalen.se/Image/868076
182,1473934265,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/123304.jpg,https://www.artportalen.se/Image/887929
183,1473934265,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/123305.jpg,https://www.artportalen.se/Image/887930
184,1473934265,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/123306.jpg,https://www.artportalen.se/Image/887931
185,1473962885,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/123859.jpg,https://www.artportalen.se/Image/888484
186,1473988900,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/124303.jpg,https://www.artportalen.se/Image/888928
187,1474513705,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/126317.jpg,https://www.artportalen.se/Image/890942
188,1474513705,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/126316.jpg,https://www.artportalen.se/Image/890941
191,1474629580,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/129232.jpg,https://www.artportalen.se/Image/893857
192,1474629580,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/129233.jpg,https://www.artportalen.se/Image/893858
193,1474675000,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/129820.jpg,https://www.artportalen.se/Image/894445
194,1474711860,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/130656.jpg,https://www.artportalen.se/Image/895281
195,1474740890,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/131784.jpg,https://www.artportalen.se/Image/896409
196,1474772800,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/132493.jpg,https://www.artportalen.se/Image/897118
197,1475896855,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/168487.jpg,https://www.artportalen.se/Image/933112
198,1476036810,image/jpeg,https://www.artportalen.se/MediaLibrary/2015/10/2cbe031a-62ad-46dd-9fd6-1c082653dcc7_image.jpg,https://www.artportalen.se/Image/1472719
199,1476333450,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/178357.jpg,https://www.artportalen.se/Image/942982
200,1476333450,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/178356.jpg,https://www.artportalen.se/Image/942981
201,1476512240,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2009/large/181237.jpg,https://www.artportalen.se/Image/945862
202,1476657100,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/184327.jpg,https://www.artportalen.se/Image/948952
203,1476659475,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/184348.jpg,https://www.artportalen.se/Image/948973
205,1477151245,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/197799.jpg,https://www.artportalen.se/Image/962424
206,1477156040,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/197873.jpg,https://www.artportalen.se/Image/962498
207,1477157005,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2010/large/197849.jpg,https://www.artportalen.se/Image/962474
